studyName,cruise,cycle,"size_fraction (mm)",day_night,"biomass_mean (mg/m³)","biomass_std (mg/m³)",biomass_n,"biomass_95cl (mg/m³)","int_biomass_mean (mg/m²)","int_biomass_std (mg/m²)",int_biomass_n,"int_biomass_95cl (mg/m²)",chl_phaeo_mean,chl_phaeo_std,chl_phaeo_n,chl_phaeo_95cl,int_chl_phaeo_mean,int_chl_phaeo_std,int_chl_phaeo_n,int_chl_phaeo_95cl,grazing_rate_mean,grazing_rate_std,grazing_rate_n,grazing_rate_95cl,"int_grazing_rate_mean (µg/m²/day)","int_grazing_rate_std (µg/m²/day)",int_grazing_rate_n,"int_grazing_rate_95cl (µg/m²/day)","int_grazing_rate_mg_mean (mg/m²/day)","int_grazing_rate_mg_std (mg/m²/day)",int_grazing_rate_mg_n,"int_grazing_rate_mg_95cl (mg/m²/day)","mass_specific_grazing_mean (ug/mg)","mass_specific_grazing_std (ug/mg)",mass_specific_grazing_n,"mass_specific_grazing_95cl (ug/mg)",mass_specific_grazing_rate_mean,mass_specific_grazing_rate_std,mass_specific_grazing_rate_n,mass_specific_grazing_rate_95cl
P1106MV,P1106,1,1,Night,3.64385,0.991707,2,8.91014,743.271,132.17,2,1187.5,0.0598606,0.0291584,2,0.261978,12.0818,4.83081,2,43.4031,0.126987,0.0618558,2,0.555752,615.119,245.951,2,2209.78,0.615119,0.245951,2,2.20978,0.0159289,0.0036669,2,0.0329458,0.810985,0.186693,2,1.67737
P1106MV,P1106,1,0.5,Night,2.21817,1.04874,2,9.42253,468.971,261.099,2,2345.88,0.0549434,0.0127891,2,0.114905,11.229,1.54555,2,13.8862,0.116555,0.0271303,2,0.243756,571.699,78.6882,2,706.985,0.571699,0.0786882,2,0.706985,0.029421,0.0196757,2,0.176779,1.49791,1.00175,2,9.00035
P1106MV,P1106,1,0.2,Night,1.71268,0.0706113,2,0.634418,354.715,48.82,2,438.63,0.0140377,0.00410871,2,0.0369153,2.94263,1.12978,2,10.1507,0.0297791,0.00871609,2,0.0783109,149.818,57.5204,2,516.801,0.149818,0.0575204,2,0.516801,0.0081538,0.00206282,2,0.0185337,0.415134,0.105024,2,0.943605
P1106MV,P1106,1,Total,Night,22.7034,1.66463,2,14.9561,4676.14,109.606,2,984.774,0.310737,0.0637151,2,0.572457,63.5925,6.96034,2,62.5362,0.659189,0.135163,2,1.21439,3237.68,354.371,2,3183.9,3.23768,0.354371,2,3.1839,0.0136205,0.00180774,2,0.0162419,0.693462,0.0920373,2,0.826922
P1106MV,P1106,1,5,"D-N average",3.9025,3.34185,4,5.31764,804.071,658.252,4,1047.43,0.00674113,0.0052401,4,0.00833817,1.40609,1.07478,4,1.71021,0.0143004,0.0111162,4,0.0176884,71.5883,54.7201,4,87.0719,0.0715883,0.0547201,4,0.0870719,0.00191058,0.000443282,4,0.00070536,0.0972733,0.0225688,4,0.0359119
P1106MV,P1106,1,2,"D-N average",8.20683,5.66454,4,9.01355,1705.55,1166.87,4,1856.75,0.0997454,0.0846104,4,0.134634,20.5649,17.0014,4,27.0531,0.211597,0.17949,4,0.285609,1047.02,865.592,4,1377.35,1.04702,0.865592,4,1.37735,0.0132921,0.00847313,4,0.0134826,0.676738,0.431391,4,0.68644
P1106MV,P1106,1,1,"D-N average",3.08443,0.95297,4,1.51639,646.632,149.089,4,237.233,0.0368702,0.0319543,4,0.0508464,7.61419,6.03097,4,9.59661,0.0782153,0.0677869,4,0.107864,387.661,307.054,4,488.591,0.387661,0.307054,4,0.488591,0.011106,0.00679977,4,0.01082,0.565438,0.346196,4,0.550875
P1106MV,P1106,1,0.5,"D-N average",1.9342,0.871731,4,1.38712,412.114,192.817,4,306.815,0.0411236,0.0187066,4,0.0297664,8.57247,3.38673,4,5.38904,0.0872383,0.0396837,4,0.0631455,436.449,172.428,4,274.372,0.436449,0.172428,4,0.274372,0.023413,0.0134277,4,0.0213665,1.19203,0.683643,4,1.08783
P1106MV,P1106,1,0.2,"D-N average",2.00753,0.382005,4,0.607855,432.265,111.892,4,178.046,0.0149173,0.0039319,4,0.00625653,3.2343,1.09818,4,1.74745,0.0316451,0.00834102,4,0.0132724,164.668,55.9116,4,88.9678,0.164668,0.0559116,4,0.0889678,0.00746396,0.00163766,4,0.00260588,0.380012,0.083378,4,0.132673
P1106MV,P1106,1,Total,"D-N average",19.1355,7.95207,4,12.6535,4000.64,1536.69,4,2445.21,0.199398,0.134392,4,0.213848,41.3919,26.0281,4,41.4165,0.422996,0.285095,4,0.45365,2107.38,1325.17,4,2108.64,2.10738,1.32517,4,2.10863,0.010354,0.00449232,4,0.00714828,0.52715,0.228717,4,0.363939
P1106MV,P1106,2,5,Day,0.327574,,1,,70.6911,,1,,0.00104548,,1,,0.225617,,1,,0.00211714,,1,,10.9652,,1,,0.0109652,,1,,0.0031916,,1,,0.155114,,1,
P1106MV,P1106,2,2,Day,0.720225,,1,,155.426,,1,,0.000576029,,1,,0.124308,,1,,0.00116648,,1,,6.04147,,1,,0.00604147,,1,,0.00079979,,1,,0.0388704,,1,
P1106MV,P1106,2,1,Day,0.264441,,1,,57.0669,,1,,0.000159159,,1,,0.0343469,,1,,0.000322303,,1,,1.66929,,1,,0.00166929,,1,,0.000601871,,1,,0.0292514,,1,
P1106MV,P1106,2,0.5,Day,0.511261,,1,,110.331,,1,,0.00147591,,1,,0.318505,,1,,0.00298877,,1,,15.4796,,1,,0.0154796,,1,,0.00288681,,1,,0.140301,,1,
P1106MV,P1106,2,0.2,Day,0.475775,,1,,102.673,,1,,0.000296489,,1,,0.063983,,1,,0.0006004,,1,,3.10962,,1,,0.00310962,,1,,0.000623171,,1,,0.0302866,,1,
P1106MV,P1106,2,Total,Day,2.29928,,1,,496.188,,1,,0.00355307,,1,,0.76676,,1,,0.00719509,,1,,37.2651,,1,,0.0372651,,1,,0.0015453,,1,,0.0751028,,1,
P1106MV,P1106,2,5,Night,1.50322,0.19789,2,1.77797,327.557,37.1084,2,333.406,0.00192604,0.000389168,2,0.00349654,0.420987,0.0926755,2,0.832657,0.00390029,0.000788078,2,0.0070806,20.4603,4.5041,2,40.4678,0.0204603,0.0045041,2,0.0404678,0.00130967,0.0004313,2,0.00387508,0.0636508,0.0209615,2,0.188332
P1106MV,P1106,2,2,Night,1.62275,0.33731,2,3.03061,353.354,67.0434,2,602.361,0.0058824,0.00279177,2,0.0250831,1.27773,0.585345,2,5.25912,0.0119121,0.00565343,2,0.050794,62.0985,28.4482,2,255.597,0.0620985,0.0284482,2,0.255597,0.00352225,0.00098825,2,0.00887907,0.171184,0.0480297,2,0.43153
P1106MV,P1106,2,1,Night,0.73295,0.158681,2,1.4257,159.587,31.6622,2,284.473,0.00296548,0.0031696,2,0.0284777,0.640583,0.679544,2,6.10546,0.0060052,0.00641854,2,0.0576683,31.1328,33.0264,2,296.73,0.0311328,0.0330264,2,0.29673,0.0036637,0.00353126,2,0.0317271,0.178059,0.171622,2,1.54196
P1106MV,P1106,2,0.5,Night,0.515718,0.0985383,2,0.885331,112.315,19.4173,2,174.457,0.00277587,0.00239039,2,0.0214768,0.600787,0.51031,2,4.58495,0.00562122,0.00484062,2,0.0434912,29.1987,24.8015,2,222.832,0.0291987,0.0248015,2,0.222832,0.00503156,0.00367369,2,0.0330068,0.244538,0.178544,2,1.60416
P1106MV,P1106,2,0.2,Night,0.425484,0.0313393,2,0.281572,92.7644,5.12056,2,46.0064,0.001598,0.00040663,2,0.00365342,0.349454,0.0951616,2,0.854993,0.00323599,0.000823438,2,0.0073983,16.9837,4.62493,2,41.5533,0.0169837,0.00462493,2,0.0415533,0.00380122,0.00123567,2,0.011102,0.184742,0.0600544,2,0.539567
P1106MV,P1106,2,Total,Night,4.80012,0.823759,2,7.40118,1045.58,160.352,2,1440.7,0.0151478,0.00755596,2,0.0678876,3.28954,1.58736,2,14.2619,0.0306747,0.0153011,2,0.137475,159.874,77.147,2,693.139,0.159874,0.077147,2,0.693139,0.00306579,0.00104799,2,0.00941585,0.149,0.0509333,2,0.457617
P1106MV,P1106,2,5,"D-N average",1.11134,0.693031,3,1.72158,241.935,150.605,3,374.123,0.00163252,0.000578087,3,0.00143605,0.355864,0.130451,3,0.324059,0.0033059,0.00117064,3,0.00290804,17.2953,6.34003,3,15.7495,0.0172953,0.00634003,3,0.0157495,0.00193698,0.00112852,3,0.0028034,0.0941385,0.054847,3,0.136248
P1106MV,P1106,2,2,"D-N average",1.32191,0.573068,3,1.42358,287.378,123.717,3,307.33,0.00411361,0.00364457,3,0.0090536,0.893255,0.784075,3,1.94775,0.00833019,0.00738036,3,0.0183338,43.4129,38.1066,3,94.6622,0.0434129,0.0381066,3,0.0946622,0.00261476,0.00172015,3,0.00427308,0.127079,0.0836005,3,0.207675
P1106MV,P1106,2,1,"D-N average",0.57678,0.292843,3,0.727461,125.414,63.2828,3,157.203,0.00203004,0.00276556,3,0.00687003,0.438504,0.594473,3,1.47675,0.0041109,0.00560035,3,0.013912,21.3117,28.8918,3,71.7713,0.0213117,0.0288918,3,0.0717713,0.00264309,0.00305938,3,0.00759993,0.128456,0.148688,3,0.369362
P1106MV,P1106,2,0.5,"D-N average",0.514232,0.0697246,3,0.173205,111.654,13.7778,3,34.2259,0.00234255,0.0018494,3,0.00459416,0.506693,0.395941,3,0.983572,0.00474374,0.00374509,3,0.00930332,24.6257,19.243,3,47.8024,0.0246257,0.019243,3,0.0478024,0.00431665,0.00287773,3,0.00714868,0.209792,0.13986,3,0.347431
P1106MV,P1106,2,0.2,"D-N average",0.442248,0.0365258,3,0.090735,96.0674,6.77038,3,16.8186,0.00116416,0.000804558,3,0.00199863,0.254297,0.178024,3,0.442235,0.00235746,0.00162926,3,0.0040473,12.359,8.65209,3,21.493,0.012359,0.00865209,3,0.021493,0.00274187,0.00203226,3,0.00504842,0.133257,0.0987696,3,0.245357
P1106MV,P1106,2,Total,"D-N average",3.96651,1.55693,3,3.86763,862.448,336.847,3,836.774,0.0112829,0.00856497,3,0.0212766,2.44861,1.83884,3,4.56793,0.0228482,0.0173443,3,0.0430857,119.004,89.369,3,222.005,0.119004,0.089369,3,0.222005,0.00255896,0.00114881,3,0.00285381,0.124367,0.0558332,3,0.138697
P1106MV,P1106,3,5,Day,1.49094,0.304556,2,2.73633,331.596,70.1557,2,630.324,0.00398953,0.00194999,2,0.01752,0.885007,0.426746,2,3.83416,0.00768709,0.00375727,2,0.0337577,40.9259,19.7343,2,177.305,0.0409259,0.0197343,2,0.177305,0.00286929,0.001894,2,0.0170169,0.132686,,2,
P1106MV,P1106,3,2,Day,6.48654,3.17483,2,28.5248,1438.92,694.813,2,6242.65,0.0477609,0.0593802,2,0.53351,10.6635,13.2757,2,119.277,0.0920265,0.114415,2,1.02798,493.118,613.916,2,5515.81,0.493118,0.613916,2,5.51581,0.0109102,0.0144944,2,0.130227,0.504527,,2,
P1106MV,P1106,3,1,Day,7.53946,6.98145,2,62.7258,1681.34,1564.04,2,14052.3,0.0250022,0.00472549,2,0.0424568,5.56035,1.09163,2,9.80795,0.0481746,0.00910515,2,0.0818065,257.13,50.4811,2,453.555,0.25713,0.0504811,2,0.453555,0.00529692,0.00427812,2,0.0384374,0.244949,,2,
P1106MV,P1106,3,0.5,Day,2.53375,0.281892,2,2.5327,562.862,58.4461,2,525.117,0.0125418,0.00317617,2,0.0285368,2.78989,0.726659,2,6.52877,0.0241657,0.0061199,2,0.0549851,129.015,33.6033,2,301.914,0.129015,0.0336033,2,0.301914,0.00505088,0.00181548,2,0.0163114,0.233571,,2,
P1106MV,P1106,3,0.2,Day,1.61071,0.559686,2,5.02858,358.424,127.054,2,1141.53,0.0126721,0.000261839,2,0.00235253,2.81599,0.0371806,2,0.334054,0.0244167,0.000504516,2,0.0045329,130.221,1.71936,2,15.4479,0.130221,0.00171936,2,0.0154479,0.0084029,0.00308238,2,0.0276941,0.38858,,2,
P1106MV,P1106,3,Total,Day,19.6614,4.38896,2,39.4333,4373.14,1007.99,2,9056.44,0.101966,0.06507,2,0.584631,22.7147,14.6301,2,131.446,0.196471,0.125378,2,1.12648,1050.41,676.547,2,6078.53,1.05041,0.676547,2,6.07853,0.00493981,0.00220683,2,0.0198276,0.228435,,2,
P1106MV,P1106,3,5,Night,2.8741,,1,,647.687,,1,,0.01152,0.00593947,2,0.053364,2.51909,1.22962,2,11.0477,0.022197,0.0114443,2,0.102823,116.492,56.8619,2,510.884,0.116492,0.0568619,2,0.510884,0.00254694,,1,,0.11778,,1,
P1106MV,P1106,3,2,Night,10.5624,,1,,2380.26,,1,,0.213464,0.106269,2,0.954789,46.6915,21.9494,2,197.208,0.411306,0.204761,2,1.8397,2159.18,1015.02,2,9119.59,2.15918,1.01502,2,9.11959,0.0130956,,1,,0.605587,,1,
P1106MV,P1106,3,1,Night,12.5243,,1,,2822.38,,1,,0.0411244,0.0141413,2,0.127054,9.01717,2.83274,2,25.4512,0.0792392,0.0272476,2,0.24481,416.986,130.996,2,1176.95,0.416986,0.130996,2,1.17695,0.00248518,,1,,0.114923,,1,
P1106MV,P1106,3,0.5,Night,2.69515,,1,,607.36,,1,,0.0250968,0.00908422,2,0.0816185,5.50129,1.82888,2,16.4318,0.048357,0.0175036,2,0.157264,254.399,84.5738,2,759.866,0.254399,0.0845738,2,0.759866,0.00692847,,1,,0.320398,,1,
P1106MV,P1106,3,0.2,Night,1.10643,,1,,249.337,,1,,0.0101327,0.00926394,2,0.0832332,2.2659,2.11246,2,18.9797,0.0195239,0.0178499,2,0.160375,104.783,97.6877,2,877.689,0.104783,0.0976877,2,0.877689,0.0150785,,1,,0.697283,,1,
P1106MV,P1106,3,Total,Night,29.7624,,1,,6707.03,,1,,0.301338,0.12617,2,1.13359,65.9949,25.7282,2,231.159,0.580623,0.243106,2,2.18422,3051.84,1189.76,2,10689.6,3.05184,1.18976,2,10.6896,0.0071272,,1,,0.329587,,1,
P1106MV,P1106,3,5,"D-N average",1.952,0.827097,3,2.05462,436.96,189.118,3,469.794,0.00775477,0.0056506,4,0.00899137,1.70205,1.20614,4,1.91923,0.014942,0.0108877,4,0.0173247,78.7089,55.7761,4,88.7522,0.0787089,0.0557761,4,0.0887522,0.00276184,0.00135213,3,0.00335888,0.127717,0.0625274,3,0.155327
P1106MV,P1106,3,2,"D-N average",7.84516,3.25227,3,8.0791,1752.7,732.636,3,1819.97,0.130612,0.118711,4,0.188895,28.6775,25.5345,4,40.6311,0.251666,0.228734,4,0.363966,1326.15,1180.81,4,1878.93,1.32615,1.18081,4,1.87893,0.0116387,0.0103264,3,0.0256523,0.538213,0.477531,3,1.18625
P1106MV,P1106,3,1,"D-N average",9.20107,5.71429,3,14.1951,2061.69,1287.29,3,3197.79,0.0330633,0.0126785,4,0.0201743,7.28876,2.65617,4,4.22656,0.0637069,0.0244291,4,0.0388722,337.058,122.831,4,195.451,0.337058,0.122831,4,0.195451,0.00435968,0.00343314,3,0.0085284,0.201607,0.158761,3,0.394384
P1106MV,P1106,3,0.5,"D-N average",2.58755,0.220034,3,0.546594,577.695,48.6622,3,120.884,0.0188193,0.00913308,4,0.0145328,4.14559,1.9343,4,3.0779,0.0362614,0.0175978,4,0.028002,191.707,89.4488,4,142.333,0.191707,0.0894488,4,0.142333,0.00567674,0.00168021,3,0.00417387,0.262513,0.0776989,3,0.193015
P1106MV,P1106,3,0.2,"D-N average",1.44262,0.491314,3,1.22049,322.062,109.718,3,272.554,0.0114024,0.00554789,4,0.00882793,2.54094,1.26048,4,2.00571,0.0219703,0.0106898,4,0.0170098,117.502,58.2893,4,92.7514,0.117502,0.0582893,4,0.0927514,0.0106281,0.00442776,3,0.0109992,0.491481,0.204755,3,0.508641
P1106MV,P1106,3,Total,"D-N average",23.0284,6.60615,3,16.4106,5151.1,1524.37,3,3786.74,0.201652,0.141306,4,0.224849,44.3548,30.2718,4,48.1693,0.388547,0.27227,4,0.433243,2051.13,1399.88,4,2227.52,2.05113,1.39988,4,2.22752,0.00566894,0.00200747,3,0.00498683,0.262152,0.0928327,3,0.230609
P1106MV,P1106,4,5,Day,1.02842,0.0133599,2,0.120034,228,3.06875,2,27.5717,0.00520935,0.000304614,2,0.00273685,1.15492,0.0680739,2,0.61162,0.0126552,0.000740008,2,0.00664871,67.3363,3.96897,2,35.6598,0.0673363,0.00396897,2,0.0356598,0.00506389,0.000230413,2,0.00207018,0.295244,0.0134339,2,0.120699
P1106MV,P1106,4,2,Day,4.25511,0.865774,2,7.77867,943.306,191.498,2,1720.55,0.0265612,0.00363172,2,0.0326297,5.88838,0.802386,2,7.20916,0.0645258,0.00882264,2,0.0792683,343.315,46.7822,2,420.321,0.343315,0.0467822,2,0.420321,0.00628546,0.000425385,2,0.00382193,0.366466,0.0248016,2,0.222833
P1106MV,P1106,4,1,Day,2.49909,0.070787,2,0.635996,554.048,15.9531,2,143.333,0.0709366,0.0746674,2,0.67086,15.7304,16.561,2,148.795,0.172328,0.181391,2,1.62974,917.143,965.57,2,8675.31,0.917143,0.96557,2,8.67531,0.027973,0.0290855,2,0.261323,1.63094,1.6958,2,15.2361
P1106MV,P1106,4,0.5,Day,2.02646,0.153956,2,1.38324,449.27,34.3423,2,308.554,0.0465928,0.00150771,2,0.0135463,10.3296,0.3391,2,3.04669,0.113189,0.00366273,2,0.0329083,602.257,19.7708,2,177.634,0.602257,0.0197708,2,0.177634,0.0230305,0.00100568,2,0.00903567,1.34277,0.0586349,2,0.526814
P1106MV,P1106,4,0.2,Day,2.70489,0.433732,2,3.89693,599.648,95.8765,2,861.417,0.0324496,0.0134753,2,0.121071,7.19331,2.98408,2,26.8109,0.0788306,0.032736,2,0.294121,419.398,173.984,2,1563.18,0.419398,0.173984,2,1.56318,0.0117482,0.00309799,2,0.0278344,0.684967,0.180625,2,1.62285
P1106MV,P1106,4,Total,Day,12.514,1.0614,2,9.53633,2774.27,234.011,2,2102.5,0.18175,0.0593727,2,0.533442,40.2967,13.1817,2,118.433,0.441529,0.144236,2,1.29591,2349.45,768.544,2,6905.1,2.34945,0.768544,2,6.9051,0.0147781,0.00599795,2,0.0538894,0.861619,0.349703,2,3.14196
P1106MV,P1106,4,5,Night,9.06249,5.05662,2,45.4319,2038.11,1114.82,2,10016.3,0.0081187,0.00301255,2,0.0270667,1.8369,0.703728,2,6.32274,0.019723,0.00731847,2,0.0657538,107.098,41.03,2,368.64,0.107098,0.00396897,2,0.0356598,0.00117086,0.00098573,2,0.00885643,0.0682659,0.0574719,2,0.516364
P1106MV,P1106,4,2,Night,3.37326,3.15761,2,28.37,756.764,702.838,2,6314.75,0.0244115,0.00670484,2,0.0602406,5.51979,1.5848,2,14.2389,0.0593036,0.0162882,2,0.146344,321.825,92.4,2,830.181,0.321825,0.0467822,2,0.420321,0.0145351,0.0155936,2,0.140103,0.847454,0.909164,2,8.16851
P1106MV,P1106,4,1,Night,5.59798,1.94737,2,17.4964,1260.68,423.162,2,3801.96,0.0389335,0.0160388,2,0.144103,8.7643,3.50621,2,31.502,0.0945823,0.0389634,2,0.350072,510.992,204.425,2,1836.69,0.510992,0.96557,2,8.67531,0.00687241,0.000474397,2,0.00426229,0.400688,0.0276592,2,0.248508
P1106MV,P1106,4,0.5,Night,1.63283,0.750499,2,6.74297,367.451,164.618,2,1479.04,0.0509558,0.0297361,2,0.267168,11.4578,6.56268,2,58.9633,0.123788,0.0722387,2,0.649039,668.036,382.629,2,3437.79,0.668036,0.0197708,2,0.177634,0.0302132,0.00432445,2,0.0388536,1.76155,0.252132,2,2.26531
P1106MV,P1106,4,0.2,Night,3.08364,2.73547,2,24.5772,700.017,626.453,2,5628.45,0.0321848,0.0203862,2,0.183163,7.29432,4.6956,2,42.1883,0.0781873,0.0495247,2,0.444962,425.287,273.771,2,2459.74,0.425287,0.173984,2,1.56318,0.0123735,0.00436534,2,0.039221,0.721422,0.254516,2,2.28674
P1106MV,P1106,4,Total,Night,22.7502,8.17662,2,73.464,5123.03,1778.99,2,15983.6,0.154604,0.0156713,2,0.140801,34.8731,3.08476,2,27.7155,0.375585,0.0380706,2,0.342051,2033.24,179.853,2,1615.92,2.03324,0.768544,2,6.9051,0.00713263,0.00187469,2,0.0168434,0.41586,0.109302,2,0.982036
P1106MV,P1106,4,5,"D-N average",5.04545,5.48075,4,8.72109,1133.06,1227.37,4,1953.03,0.00666403,0.00242436,4,0.0038577,1.49591,0.567145,4,0.902454,0.0161891,0.00588956,4,0.00937161,87.2173,33.0667,4,52.6165,0.0872173,0.0330667,4,0.0526165,0.00311738,0.00244718,4,0.00389401,0.181755,0.135404,4,0.215458
P1106MV,P1106,4,2,"D-N average",3.81418,1.9577,4,3.11513,850.035,434.147,4,690.825,0.0254864,0.00457403,4,0.0072783,5.70409,1.04742,4,1.66668,0.0619147,0.0111118,4,0.0176814,332.57,61.0687,4,97.1739,0.33257,0.0610687,4,0.0971739,0.0104103,0.00997617,4,0.0158743,0.60696,0.59401,4,0.945202
P1106MV,P1106,4,1,"D-N average",4.04853,2.11348,4,3.36301,907.365,475.623,4,756.823,0.0549351,0.0478074,4,0.0760723,12.2474,10.5686,4,16.817,0.133455,0.11614,4,0.184804,714.068,616.191,4,980.497,0.714068,0.616191,4,0.980497,0.0174227,0.0195849,4,0.0311639,1.01581,1.20968,4,1.92487
P1106MV,P1106,4,0.5,"D-N average",1.82964,0.49729,4,0.7913,408.361,107.971,4,171.805,0.0487743,0.0173738,4,0.0276456,10.8937,3.84953,4,6.12546,0.118489,0.0422066,4,0.0671601,635.147,224.442,4,357.138,0.635147,0.224442,4,0.357138,0.0266219,0.0126321,4,0.0201005,1.55216,0.284246,4,0.452298
P1106MV,P1106,4,0.2,"D-N average",2.89427,1.61394,4,2.56813,649.833,370.454,4,589.476,0.0323172,0.0141097,4,0.0224517,7.24382,3.21266,4,5.11206,0.078509,0.0342771,4,0.0545425,422.342,187.311,4,298.053,0.422343,0.187311,4,0.298053,0.0120609,0.00602943,4,0.00959418,0.703195,0.181414,4,0.28867
P1106MV,P1106,4,Total,"D-N average",17.6321,7.58867,4,12.0753,3948.65,1706.48,4,2715.39,0.168177,0.0387624,4,0.0616796,37.5849,8.41997,4,13.398,0.408557,0.0941664,4,0.14984,2191.34,490.917,4,781.158,2.19134,0.490916,4,0.781158,0.0109554,0.00696346,4,0.0110804,0.63874,0.333137,4,0.530096
P1106MV,P1106,5,5,Day,1.52442,0.137842,2,1.23846,334.864,43.496,2,390.796,0.002665,0.00229242,2,0.0205965,0.574383,0.479464,2,4.30781,0.00531199,0.00456934,2,0.0410539,27.4773,22.9365,2,206.077,0.0274773,0.0229365,2,0.206077,0.00182365,0.0016687,2,0.0149926,0.0872395,0.0798268,2,0.717216
P1106MV,P1106,5,2,Day,1.34797,0.69456,2,6.24038,298.595,164.033,2,1473.78,0.000522468,0.000573596,2,0.00515356,0.112066,0.121226,2,1.08917,0.00104141,0.00114332,2,0.0102723,5.36102,5.79917,2,52.1035,0.00536102,0.00579917,2,0.0521035,0.000573338,0.000720949,2,0.00647747,0.0274273,0.0344886,2,0.309868
P1106MV,P1106,5,1,Day,0.911579,1.06987,2,9.61236,204.541,242.528,2,2179.03,0.00245811,0.000525094,2,0.00471778,0.541283,0.136538,2,1.22675,0.00489962,0.00104664,2,0.00940369,25.8938,6.53169,2,58.6849,0.0258938,0.00653169,2,0.0586849,0.00757675,0.00831636,2,0.0747195,0.362455,0.397837,2,3.57442
P1106MV,P1106,5,0.5,Day,1.20706,1.05188,2,9.45079,269.255,241.157,2,2166.71,0.00671225,0.00588954,2,0.0529154,1.49745,1.34985,2,12.1279,0.0133792,0.0117393,2,0.105473,71.6348,64.5739,2,580.174,0.0716348,0.0645739,2,0.580174,0.00553741,0.0000537125,2,0.000482588,0.264898,0.00256949,2,0.023086
P1106MV,P1106,5,0.2,Day,1.64968,0.674811,2,6.06294,364.668,162.329,2,1458.47,0.0117846,0.00119791,2,0.0107628,2.57884,0.160076,2,1.43823,0.0234897,0.00238772,2,0.0214528,123.366,7.65771,2,68.8018,0.123366,0.00765771,2,0.0688018,0.00795787,0.00398135,2,0.035771,0.380688,0.190459,2,1.71121
P1106MV,P1106,5,Total,Day,6.64071,3.62896,2,32.6049,1471.92,853.544,2,7668.79,0.0241425,0.00235071,2,0.0211203,5.30402,0.725622,2,6.51945,0.0481218,0.00468554,2,0.0420979,253.733,34.7122,2,311.877,0.253733,0.0347122,2,0.311877,0.00415995,0.00191931,2,0.0172443,0.199003,0.0918158,2,0.824932
P1106MV,P1106,5,5,Night,1.30657,1.12514,2,10.109,280.827,239.341,2,2150.39,0.00172466,0.000795715,2,0.00714922,0.371736,0.166839,2,1.49899,0.00343768,0.00158605,2,0.0142501,17.7831,7.98123,2,71.7085,0.0177831,0.00798123,2,0.0717085,0.0016811,0.000838651,2,0.00753498,0.0804201,0.0401193,2,0.360457
P1106MV,P1106,5,2,Night,1.19593,0.515608,2,4.63255,259.389,115.119,2,1034.31,0.00365344,0.00309685,2,0.0278241,0.794714,0.680735,2,6.11616,0.00728221,0.00617277,2,0.0554602,38.0174,32.5649,2,292.584,0.0380174,0.0325649,2,0.292584,0.00275251,0.00140279,2,0.0126035,0.131674,0.0671064,2,0.602927
P1106MV,P1106,5,1,Night,2.09418,0.30183,2,2.71184,453.304,71.6142,2,643.428,0.00907038,0.00217427,2,0.0195351,1.96468,0.497653,2,4.47123,0.0180795,0.00433386,2,0.0389382,93.9859,23.8066,2,213.894,0.0939859,0.0238066,2,0.213894,0.00430108,0.000418338,2,0.00375862,0.205755,0.0200124,2,0.179804
P1106MV,P1106,5,0.5,Night,1.6484,0.0342406,2,0.307639,356.503,12.3996,2,111.406,0.0169073,0.0036928,2,0.0331785,3.65044,0.747295,2,6.71418,0.0337003,0.00736065,2,0.0661328,174.629,35.749,2,321.192,0.174629,0.035749,2,0.321192,0.0102822,0.00245381,2,0.0220466,0.491881,0.117385,2,1.05466
P1106MV,P1106,5,0.2,Night,1.38417,0.0579119,2,0.520318,299.401,16.7175,2,150.201,0.00879598,0.00135454,2,0.0121701,1.89999,0.266251,2,2.39217,0.0175325,0.00269993,2,0.0242579,90.8916,12.7369,2,114.436,0.0908916,0.0127369,2,0.114436,0.00638076,0.00124556,2,0.0111909,0.305242,0.0595849,2,0.535349
P1106MV,P1106,5,Total,Night,7.62924,0.215548,2,1.93662,1649.42,23.4902,2,211.052,0.0401517,0.000571934,2,0.00513862,8.68156,0.00199764,2,0.0179481,0.0800322,0.00114,2,0.0102425,415.307,0.095563,2,0.858599,0.415307,0.000095563,2,0.000858599,0.00526391,0.0000737549,2,0.000662661,0.251814,0.00352828,2,0.0317003
P1106MV,P1106,5,5,"D-N average",1.41549,0.666433,4,1.06044,307.845,143.87,4,228.93,0.00219483,0.0015025,4,0.00239082,0.47306,0.315588,4,0.50217,0.00437483,0.00299486,4,0.00476549,22.6302,15.097,4,24.0228,0.0226302,0.015097,4,0.0240228,0.00175237,0.00108139,4,0.00172073,0.0838298,0.0517313,4,0.082316
P1106MV,P1106,5,2,"D-N average",1.27195,0.507077,4,0.806873,278.992,117.893,4,187.594,0.00208796,0.00256401,4,0.00407992,0.45339,0.560982,4,0.892648,0.00416181,0.0051107,4,0.00813227,21.6892,26.8362,4,42.7024,0.0216892,0.0268362,4,0.0427024,0.00166292,0.0015531,4,0.00247133,0.0795507,0.074297,4,0.118223
P1106MV,P1106,5,1,"D-N average",1.50288,0.937063,4,1.49108,328.922,204.802,4,325.885,0.00576425,0.00403011,4,0.0064128,1.25298,0.874138,4,1.39095,0.0114895,0.00803299,4,0.0127823,59.9398,41.8169,4,66.54,0.0599398,0.0418169,4,0.06654,0.00593892,0.00516613,4,0.00822047,0.284105,0.247137,4,0.39325
